,problemId,title,tags,acceptedUserCount,averageTries,level
9578,11382,꼬마 정민,"['arithmetic', 'math']",4564,1.5208,1
9579,11383,뚊,"['string', 'implementation']",891,1.4759,5
9580,11384,빨간 직사각형,[],36,3.9722,22
9581,11385,씽크스몰,"['crt', 'number_theory', 'fft', 'math']",161,6.7329,23
9582,11386,괄호 문자열,[],1,1,0
9583,11387,님 무기가 좀 나쁘시네여,"['math', 'implementation']",81,3.6296,9
9584,11388,달리는 게임,"['greedy', 'dp', 'cht']",29,2.8966,17
9585,11389,로봇 심판의 님 게임,[],2,1,0
9586,11390,맛있는 과자,"['combinatorics', 'geometry', 'math']",25,2.4,14
9587,11391,분배,[],38,1.2105,13
9588,11392,색종이,"['case_work', 'geometry', 'math', 'calculus', 'implementation']",5,4.2,29
9589,11393,접미사 배열의 개수,[],3,2.3333,0
9590,11394,최적의 능력 구성,"['dp_bitfield', 'dp', 'bitmask']",15,1.2,15
9591,11395,쿼터너리 컴퓨터,[],3,2,26
9592,11396,통로 위의 개미,[],1,1,0
9593,11397,피보나미얼,"['number_theory', 'math']",20,2.95,23
9594,11398,흑백 이미지 찾기,"['hashing', 'fft', 'math']",12,7.1667,26
9595,11399,ATM,"['sorting', 'greedy']",32775,1.499,8
9596,11400,단절선,"['graph_traversal', 'articulation', 'graphs', 'dfs']",1547,2.4984,16
9597,11401,이항 계수 3,"['modular_multiplicative_inverse', 'flt', 'number_theory', 'exponentiation_by_squaring', 'combinatorics', 'math']",4337,2.3904,15
9598,11402,이항 계수 4,"['lucas', 'dp', 'number_theory', 'combinatorics', 'math']",784,2.3839,16
9599,11403,경로 찾기,"['floyd_warshall', 'graphs']",13135,1.7657,10
9600,11404,플로이드,"['floyd_warshall', 'graphs']",10571,2.3867,12
9601,11405,책 구매하기,"['mcmf', 'flow']",584,1.5822,17
9602,11406,책 구매하기 2,"['flow', 'bipartite_matching']",297,1.67,17
9603,11407,책 구매하기 3,"['mcmf', 'flow']",392,1.6556,17
9604,11408,열혈강호 5,"['mcmf', 'flow']",721,1.6893,18
9605,11409,열혈강호 6,"['mcmf', 'flow']",479,1.2714,18
9606,11410,칙칙폭폭,"['mcmf', 'flow']",108,1.9259,20
9607,11411,Equivalence,[],2,1,0
9608,11412,Tree of Almost Clean Money,[],8,3.125,0
9609,11413,Primes,[],4,3.25,0
9610,11414,LCM,"['euclidean', 'number_theory', 'math']",131,4.2443,15
9611,11415,Taxies,[],5,1.4,0
9612,11416,Irrational Roots,[],7,1,0
9613,11417,Race,[],0,0,0
9614,11418,Railway Tickets,[],5,1.2,0
9615,11419,Olympic Parade,[],11,1.9091,0
9616,11420,Word by mouth,[],0,0,0
9617,11421,Dr Who’s Banquet,[],4,2.25,0
9618,11422,Bitris,[],5,1.4,0
9619,11423,Primes,"['primality_test', 'prefix_sum', 'number_theory', 'binary_search', 'math', 'sieve']",57,2.7719,9
9620,11424,Longest Prefix Match,[],5,3.2,0
9621,11425,Stripe,[],4,2.75,0
9622,11426,Maximal Number of Divisors,[],0,0,0
9623,11427,Miraculous Drug,[],1,3,0
9624,11428,Softville,[],2,2,0
9625,11429,Tree,[],6,1.6667,0
9626,11430,VAN DINSKY,[],0,0,0
9627,11431,"Mr. Gorbachev, Tear Down This Wall!",[],5,1.4,0
9628,11432,Candy Bombers,[],2,1,0
9629,11433,Currency Conversion,[],3,2,0
9630,11434,Ampelmännchen,[],3,1.6667,0
9631,11435,Population Migration,[],2,1.5,0
9632,11436,Television Reception,[],2,2,0
9633,11437,LCA,"['lca', 'trees']",3480,2.3399,13
9634,11438,LCA 2,"['data_structures', 'sparse_table', 'lca', 'trees']",4007,3.0489,16
9635,11439,이항 계수 5,"['sieve', 'primality_test', 'number_theory', 'math']",255,2.1961,17
9636,11440,피보나치 수의 제곱의 합,"['exponentiation_by_squaring', 'math']",378,1.6085,15
9637,11441,합 구하기,['prefix_sum'],2485,1.9638,8
9638,11442,홀수번째 피보나치 수의 합,"['exponentiation_by_squaring', 'math']",403,1.3548,14
9639,11443,짝수번째 피보나치 수의 합,"['exponentiation_by_squaring', 'math']",413,1.8402,14
9640,11444,피보나치 수 6,"['exponentiation_by_squaring', 'math']",3413,1.9059,14
9641,11445,Cheating Knight,[],19,2.6842,13
9642,11446,Chess Tournament,['knapsack'],12,2.5,17
9643,11447,Colby’s Costly Collectibles,[],74,1.8514,16
9644,11448,Ga,"['graph_traversal', 'graphs', 'bfs', 'dfs']",49,1.5306,8
9645,11449,Icelandic Motorclubs,[],15,1.3333,0
9646,11450,Manhattan Power Failure,[],13,1.5385,0
9647,11451,팩맨,"['graph_traversal', 'graphs', 'bfs']",124,2.8952,13
9648,11452,Risk,"['probability', 'dp', 'math']",5,1,19
9649,11453,Rummikub,[],14,1.2857,0
9650,11454,Song Titles,[],15,1.5333,0
9651,11455,Tanks,[],0,0,0
9652,11456,Chasing the Cheetahs,[],3,1,0
9653,11457,Falcon Dive,[],7,2.1429,0
9654,11458,The Fox and the Owl,[],6,4.6667,0
9655,11459,Feeding the Herrings,[],1,1,0
9656,11460,Jumping Yoshi,[],13,2,0
9657,11461,Lunch Menu,[],9,2,0
9658,11462,The Owl and the Fox,['string'],43,1.6279,6
9659,11463,Plankton Food,[],2,1,0
9660,11464,Hacking the Screen,[],2,3,0
9661,11465,Visitors’ Train,[],0,0,0
9662,11466,Alex Origami Squares,"['case_work', 'math', 'geometry', 'implementation']",463,2.2333,3
9663,11467,Black and White,['constructive'],32,1.6875,13
9664,11468,Concatenation,"['string', 'implementation']",24,1.875,15
9665,11469,Distribution in Metagonia,"['ad_hoc', 'constructive', 'number_theory', 'math']",31,1.2581,17
9666,11470,Easy Arithmetic,"['greedy', 'math']",28,2.2143,8
9667,11471,Fygon,[],4,1.75,0
9668,11472,Graph,"['data_structures', 'topological_sorting', 'greedy', 'graphs', 'priority_queue']",12,2.75,21
9669,11473,Hash Code Hacker,['constructive'],27,1.4815,13
9670,11474,Insider’s Information,"['ad_hoc', 'randomization', 'graphs', 'topological_sorting']",12,2.6667,23
9671,11475,Journey to the 'The World’s Start',"['data_structures', 'dp', 'segtree', 'binary_search', 'tree_set']",25,2.68,20
9672,11476,Kingdom Trip,"['dp', 'geometry']",9,2.8889,26
9673,11477,Lucky Chances,"['bruteforcing', 'implementation']",27,1.1852,6
9674,11478,서로 다른 부분 문자열의 개수,"['tree_set', 'data_structures', 'string', 'hash_set']",1160,1.6897,8
9675,11479,서로 다른 부분 문자열의 개수 2,"['string', 'suffix_array']",345,2.3217,19
9676,11480,Aqueduct Construction,[],10,3.4,0
9677,11481,Mountain Biking,"['calculus', 'physics', 'math', 'implementation']",19,1.4211,11
9678,11482,Conversation Log,[],13,1.3846,0
9679,11483,Slant Drilling,[],5,2.6,0
9680,11484,Rainfall,[],4,1,0
9681,11485,Physiognomy,[],0,0,0
9682,11486,Drink Responsibly,[],7,1,0
9683,11487,Sunlight,[],8,1.375,0
9684,11488,Nimionese,[],13,1.4615,0
9685,11489,Jelly Raid,[],10,1.8,0
9686,11490,Call a Cab,[],1,6,0
9687,11491,Telescope,[],3,1.3333,0
9688,11492,Milestone Counter,[],10,1.2,0
9689,11493,동전 교환,"['mcmf', 'flow']",233,3.4034,19
9690,11494,Equilibrium State,[],0,0,0
9691,11495,격자 0 만들기,['flow'],441,3.5488,19
9692,11496,Kernel,[],9,8.7778,0
9693,11497,통나무 건너뛰기,"['sorting', 'greedy']",2417,1.6843,10
9694,11498,홀수 싸이클,"['bfs', 'dfs', 'graph_traversal', 'scc', 'graphs']",43,6.7442,21
9695,11499,Path,"['data_structures', 'stack', 'geometry', 'convex_hull']",50,5.16,19
9696,11500,Polynomial,"['dp', 'number_theory', 'math']",45,1.8222,18
9697,11501,주식,['greedy'],1751,2.9629,9
9698,11502,세 개의 소수 문제,"['bruteforcing', 'primality_test', 'number_theory', 'math', 'sieve']",1198,1.6811,7
9699,11503,Tree Edit,"['dp_tree', 'dp', 'trees']",41,2.2683,21
9700,11504,돌려 돌려 돌림판!,"['simulation', 'implementation']",681,1.8913,5
9701,11505,구간 곱 구하기,"['data_structures', 'segtree']",3413,3.0703,15
9702,11506,占쏙옙,[],3287,3.8242,0
9703,11507,카드셋트,"['data_structures', 'string', 'hash_set', 'parsing']",544,1.5846,7
9704,11508,2+1 세일,"['sorting', 'greedy']",1579,1.6574,7
9705,11509,풍선 맞추기,['greedy'],715,2.5664,11
9706,11510,TOPOVI,"['data_structures', 'hash_set', 'implementation']",34,1.8529,19
9707,11511,RELATIVNOST,"['data_structures', 'segtree']",36,4.5278,21
9708,11512,UZASTOPNI,"['dp_tree', 'dp', 'bitmask', 'trees']",13,2.6154,21
9709,11513,Kinfolk,[],1,2,0
9710,11514,Refract Facts,[],2,1,0
9711,11515,Poker,['implementation'],4,1.75,17
9712,11516,Interpreter,"['interpreter', 'string', 'parsing', 'implementation']",6,5.6667,20
9713,11517,Positive Con Sequences,"['case_work', 'math']",42,3.4048,4
9714,11518,Morse,"['string', 'implementation']",24,1.2083,6
9715,11519,Hounded by Indecision,[],1,1,0
9716,11520,And Then There Was 5,['implementation'],40,1.125,3
9717,11521,Boggle,"['bruteforcing', 'dfs', 'graph_traversal', 'string', 'backtracking', 'graphs']",16,5.3125,13
9718,11522,Sum Kind of Problem,"['arithmetic', 'math', 'implementation']",232,1.181,3
9719,11523,Running Steps,"['precomputation', 'combinatorics', 'math']",20,1.25,12
9720,11524,Immortal Porpoises,"['exponentiation_by_squaring', 'math']",87,1.1724,14
9721,11525,Farey Sequence Length,"['prefix_sum', 'euler_phi', 'number_theory', 'math']",56,1.4821,15
9722,11526,A Rational Sequence,"['trees', 'math']",42,1.0952,10
9723,11527,Robots,[],7,1.1429,0
9724,11528,Compositions,"['dp', 'knapsack']",17,1,11
9725,11529,Brocard Point of a Triangle,[],9,1.6667,0
9726,11530,RATS,[],7,3.5714,0
9727,11531,ACM 대회 채점,['implementation'],165,1.2606,4
9728,11532,The Agglomerator,[],4,1,0
9729,11533,Dance Recital,[],10,1.3,0
9730,11534,Hidden Password,[],11,1,0
9731,11535,Kitchen Measurements,[],7,1.5714,0
9732,11536,줄 세우기,"['sorting', 'string']",636,1.3726,6
9733,11537,Mosaic,[],0,0,0
9734,11538,Pyro Tubes,[],7,1,0
9735,11539,Word Clouds Revisited,[],7,1,0
9736,11540,Competition,"['sorting', 'simulation', 'implementation']",35,2.4,8
9737,11541,At most twice,"['greedy', 'string']",31,1.4516,16
9738,11542,Blood groups,['flow'],16,2.625,20
9739,11543,Cake cut,['geometry'],11,1.9091,18
9740,11544,D as in Daedalus,"['math', 'implementation']",47,1.4043,5
9741,11545,Exposing corruption,[],13,2.0769,0
9742,11546,Fence the vegetables fail,"['segtree', 'data_structures', 'sweeping', 'geometry']",25,2.6,18
9743,11547,Galactic taxes,"['graphs', 'ternary_search', 'dijkstra']",14,2.2857,18
9744,11548,Height map,[],12,2.9167,12
9745,11549,Identifying tea,['implementation'],1375,1.1258,2
9746,11550,Just a bit sorted,[],9,1,0
9747,11551,Keep it energized,"['data_structures', 'lazyprop', 'segtree']",14,1.8571,18
9748,11552,Pyramid Base 2,"['data_structures', 'lazyprop', 'sweeping', 'segtree', 'parametric_search']",21,1.8095,23
9749,11553,Pyramid Base 3,"['data_structures', 'two_pointer', 'segtree']",15,3,26
9750,11554,Ultimate TTT,[],0,0,0
9751,11555,CLARKSON,"['data_structures', 'dp', 'string', 'segtree', 'suffix_array']",44,2.8409,21
9752,11556,RADIO,[],3,4.6667,0
9753,11557,Yangjojang of The Year,"['sorting', 'implementation']",3169,1.3036,5
9754,11558,The Game of Death,"['graph_traversal', 'graphs', 'simulation', 'implementation']",385,2.4442,7
9755,11559,Puyo Puyo,"['bfs', 'graph_traversal', 'simulation', 'graphs', 'implementation']",4396,2.6936,12
9756,11560,다항식 게임,['dp'],179,2.3911,12
9757,11561,징검다리,"['binary_search', 'math']",405,3.4296,8
9758,11562,백양로 브레이크,"['floyd_warshall', 'graphs']",837,2.0096,12
9759,11563,연돌이와 고잠녀,"['bruteforcing', 'geometry']",205,3.5317,16
9760,11564,점프왕 최준민,"['case_work', 'number_theory', 'arbitrary_precision', 'math']",255,3.949,5
9761,11565,바이너리 게임,['ad_hoc'],128,2.5859,13
9762,11566,킥,"['bruteforcing', 'math']",89,1.764,7
9763,11567,선진이의 겨울 왕국,"['graph_traversal', 'graphs', 'bfs']",118,3.2373,14
9764,11568,민균이의 계략,"['lis', 'dp']",1084,1.7712,9
9765,11569,신호등,"['graphs', 'dijkstra']",31,5.8387,16
9766,11570,환상의 듀엣,['dp'],383,1.7546,16
9767,11571,분수를 소수로,"['math', 'implementation']",185,2.5297,11
9768,11572,확률 실험,"['two_pointer', 'geometry']",33,2.6061,16
9769,11573,몬스터,"['dp', 'combinatorics', 'math']",54,1.8333,14
9770,11574,CYK의 너무너무 재밌는 그래프 만들기 놀이,"['dp', 'combinatorics', 'math']",42,1.8095,16
9771,11575,Affine Cipher,['string'],1005,1.4766,4
9772,11576,Base Conversion,"['math', 'number_theory', 'implementation']",3306,1.755,6
9773,11577,Condition of deep sleep,"['prefix_sum', 'data_structures', 'greedy', 'queue']",208,2.2788,13
9774,11578,팀원 모집,"['bruteforcing', 'bitmask']",332,2.6386,11
9775,11579,초차원전쟁 이나,[],30,2.5667,0
9776,11580,Footprint,"['simulation', 'implementation']",365,1.8849,5
9777,11581,구호물자,"['graph_traversal', 'floyd_warshall', 'graphs', 'dfs']",191,3.5026,10
9778,11582,치킨 TOP N,"['sorting', 'divide_and_conquer']",579,1.9568,7
9779,11583,인경호의 징검다리,"['dp', 'number_theory', 'math']",88,3.3295,12
9780,11584,저 집합은 해로운 집합이다,"['recursion', 'math']",46,2.2609,14
9781,11585,속타는 저녁 메뉴,"['string', 'kmp']",693,2.7937,16
9782,11586,지영 공주님의 마법 거울,"['string', 'implementation']",1780,1.436,5
9783,11587,MARKO,"['string', 'implementation']",55,1.4727,4
9784,11588,GEPPETTO,['bitset'],51,1.1765,10
9785,11589,ARTUR,"['graphs', 'geometry', 'topological_sorting']",27,4.7037,16
9786,11590,SAVEZ,"['data_structures', 'trees', 'trie']",31,5.3871,19
9787,11591,VUDU,"['data_structures', 'prefix_sum', 'divide_and_conquer', 'segtree']",68,1.9559,18
9788,11592,DRŽAVA,"['data_structures', 'dp', 'binary_search', 'disjoint_set', 'mst', 'voronoi', 'geometry', 'graphs']",4,3.25,24
9789,11593,Airports,['bipartite_matching'],16,3.875,18
9790,11594,Butterfly Effect,[],6,4.1667,0
9791,11595,Classy,[],12,1.3333,0
9792,11596,Triangle,"['pythagoras', 'math', 'geometry', 'implementation']",71,1.1127,4
9793,11597,Excellence,"['sorting', 'greedy', 'two_pointer']",115,1.487,6
9794,11598,Falling Blocks,"['graph_traversal', 'graphs', 'case_work', 'dfs']",3,1.3333,23
9795,11599,Racing Gems,"['binary_search', 'lis', 'geometry']",18,2.3889,17
9796,11600,Hilbert Sort,"['divide_and_conquer', 'implementation']",14,2.3571,14
9797,11601,Coverage,[],7,1.8571,0
9798,11602,Olympics,[],11,1.4545,20
9799,11603,Checkers,"['graphs', 'eulerian_path']",8,1.625,16
9800,11604,Millionaire,[],8,1,0
9801,11605,Magic Trick,"['arithmetic', 'string', 'bruteforcing', 'math']",70,1.5429,4
9802,11606,Egg Drop,"['string', 'implementation']",84,2.0357,4
9803,11607,Grid,"['graph_traversal', 'graphs', 'bfs']",57,1.4386,11
9804,11608,Complexity,"['string', 'implementation']",80,1.5625,4
9805,11609,Class Time,"['sorting', 'string']",95,1.6526,6
9806,11610,Surf,"['binary_search', 'dp']",19,2.5263,12
9807,11611,Blur,['implementation'],20,2,9
9808,11612,Gears,"['bfs', 'dfs', 'graph_traversal', 'geometry', 'math', 'graphs']",16,1.9375,12
9809,11613,ASCII Addition,"['string', 'implementation']",92,1.6087,11
9810,11614,Book Borders,"['prefix_sum', 'binary_search']",62,1.8548,16
9811,11615,Cow Confinement,"['data_structures', 'lazyprop', 'sweeping', 'segtree', 'geometry', 'ad_hoc']",8,1.625,28
9812,11616,Digit Division,"['combinatorics', 'number_theory', 'math']",89,2.236,13
9813,11617,Export Estimate,"['data_structures', 'graphs', 'disjoint_set', 'offline_queries']",32,1.75,22
9814,11618,Frightful Formula,"['combinatorics', 'fft', 'math']",31,2.6129,21
9815,11619,Greenhouse Growth,"['data_structures', 'simulation', 'tree_set', 'disjoint_set', 'implementation']",12,3.8333,24
9816,11620,Hovering Hornet,"['polygon_area', 'convex_hull', 'geometry', 'math', 'implementation']",21,2.2857,17
9817,11621,Ice Igloos,"['geometry', 'math']",20,5.05,19
9818,11622,Juice Junctions,"['data_structures', 'biconnected_component', 'flow', 'disjoint_set', 'trees', 'graphs', 'mfmc']",17,1.8824,22
9819,11623,Kernel Knights,"['graphs', 'topological_sorting']",55,3.1455,16
9820,11624,Looping Labyrinth,"['graph_traversal', 'graphs', 'bfs', 'geometry']",14,3.2857,26
9821,11625,Freight Train,[],20,1.9,16
9822,11626,Physical Music,"['data_structures', 'segtree']",19,2.2105,15
9823,11627,Godzilla,"['graph_traversal', 'graphs', 'simulation', 'implementation']",9,2.4444,19
9824,11628,Hotels,[],9,1.3333,0
9825,11629,The King’s Walk,[],18,2.7778,18
9826,11630,Map Colouring,[],12,2.1667,0
9827,11631,Mario,[],9,3.3333,21
9828,11632,Museum,[],7,1.1429,0
9829,11633,Six Degrees,[],16,1.75,12
9830,11634,Tour de France,[],6,6,0
9831,11635,Wipe Your Whiteboards,"['number_theory', 'extended_euclidean', 'math']",56,2.7143,17
9832,11636,Stand on Zanzibar,"['math', 'implementation']",92,1.0761,3
9833,11637,인기 투표,['implementation'],743,1.8546,6
9834,11638,Flipping Cards,[],9,1.3333,0
9835,11639,Amazing Race,[],2,2,0
9836,11640,Scaling Recipes,[],6,1.1667,0
9837,11641,Space Junk,[],4,1,0
9838,11642,Rubik’s Revenge in ... 2D!? 3D?,[],2,1,0
9839,11643,The Magical 3,"['bruteforcing', 'number_theory', 'math']",10,2.8,11
9840,11644,Matrix Keypad,['ad_hoc'],5,1.8,11
9841,11645,"I’ve Been Everywhere, Man","['tree_set', 'data_structures', 'string', 'hash_set']",71,1.0704,6
9842,11646,Bundles of Joy,[],2,1.5,14
9843,11647,Checkers,[],3,1,18
9844,11648,지속,"['arithmetic', 'math', 'implementation']",662,1.2311,4
9845,11649,Xedni Drawkcab,"['sorting', 'string']",28,1.3214,6
9846,11650,좌표 정렬하기,['sorting'],25065,2.0701,6
9847,11651,좌표 정렬하기 2,['sorting'],20576,1.4698,6
9848,11652,카드,"['sorting', 'data_structures', 'hash_set']",5407,3.5288,7
9849,11653,소인수분해,"['primality_test', 'number_theory', 'math']",21938,1.9075,6
9850,11654,아스키 코드,['implementation'],59053,1.246,1
9851,11655,ROT13,"['string', 'implementation']",7198,1.6043,5
9852,11656,접미사 배열,"['sorting', 'string']",8424,1.4307,7
9853,11657,타임머신,"['graphs', 'bellman_ford']",4358,4.6882,12
9854,11658,구간 합 구하기 3,"['data_structures', 'prefix_sum', 'multi_segtree', 'segtree']",1061,2.8454,16
9855,11659,구간 합 구하기 4,['prefix_sum'],10064,2.1326,8
9856,11660,구간 합 구하기 5,"['prefix_sum', 'dp']",6979,2.0252,10
9857,11661,해의 개수,"['number_theory', 'extended_euclidean', 'math']",67,5.7015,20
9858,11662,민호와 강호,"['ternary_search', 'geometry']",406,2.0222,11
9859,11663,선분 위의 점,"['sorting', 'binary_search']",233,2.7167,8
9860,11664,선분과 점,"['geometry_3d', 'geometry', 'ternary_search']",255,1.7647,9
9861,11665,직육면체 교집합,"['geometry_3d', 'geometry', 'math']",102,1.598,4
9862,11666,워크스테이션 배정,"['sorting', 'data_structures', 'greedy']",94,1.9468,13
9863,11667,생산성 향상,['dp'],20,4,23
9864,11668,파이프 청소,"['graph_traversal', 'graphs', 'line_intersection', 'geometry']",92,3.0109,17
9865,11669,Debugging,['dp'],58,3.3621,18
9866,11670,초등 수학,['bipartite_matching'],150,2.58,17
9867,11671,Flight Plan Evaluation,[],6,1.1667,23
9868,11672,Guessing Camels,"['data_structures', 'inclusion_and_exclusion', 'segtree']",50,2.5,19
9869,11673,Hole in One,"['bruteforcing', 'physics', 'simulation', 'implementation']",12,4.0833,19
9870,11674,Identifying Map Tiles,"['math', 'implementation']",148,1.1689,6
9871,11675,Jumbled Communication,"['bruteforcing', 'bitmask', 'math', 'implementation']",94,1.2872,6
9872,11676,Kitchen Combinatorics,"['bruteforcing', 'combinatorics', 'math']",41,2.8293,14
9873,11677,Promotions,"['graphs', 'topological_sorting']",35,1.8286,18
9874,11678,Black Vienna,"['bruteforcing', 'graphs', '2_sat', 'scc']",29,1.5517,19
9875,11679,Canvas Painting,['greedy'],28,1.8214,12
9876,11680,Dice Cup,"['math', 'implementation']",93,1.086,4
9877,11681,Wooden Signs,['dp'],17,1.2941,21
9878,11682,Landscaping,"['flow', 'mfmc']",25,2.24,20
9879,11683,Game of Cards,"['game_theory', 'sprague_grundy']",32,2.0625,18
9880,11684,Sheldon Numbers,['bruteforcing'],21,1.5714,10
9881,11685,Text Processor,[],4,2.75,0
9882,11686,Saint John Festival,"['point_in_convex_polygon', 'binary_search', 'geometry', 'convex_hull']",35,2.0857,19
9883,11687,팩토리얼 0의 개수,"['binary_search', 'number_theory', 'math']",308,2.2565,11
9884,11688,최소공배수 찾기,"['sieve', 'primality_test', 'number_theory', 'math']",80,2.6375,12
9885,11689,"GCD(n, k) = 1","['euler_phi', 'number_theory', 'math']",1465,2.7843,15
9886,11690,"LCM(1, 2, ..., n)","['sieve', 'primality_test', 'number_theory', 'math']",179,2.4525,12
9887,11691,"LCM(i, j)","['mobius_inversion', 'euler_phi', 'number_theory', 'math']",63,2.4603,21
9888,11692,시그마 함수,"['number_theory', 'math']",59,1.8644,13
9889,11693,n^m의 약수의 합,"['exponentiation_by_squaring', 'number_theory', 'math']",99,3.0808,14
9890,11694,님 게임,"['game_theory', 'sprague_grundy']",269,2.9033,18
9891,11695,표 게임,"['game_theory', 'sprague_grundy']",86,1.8488,17
9892,11696,Asynchronous Exceptions,[],0,0,0
9893,11697,AYBABTU,[],1,1,0
9894,11698,Billiards Sorting,[],0,0,0
9895,11699,Digit,[],0,0,0
9896,11700,Dungeon Creation,[],0,0,0
9897,11701,Longest Lane,"['sorting', 'case_work', 'geometry']",1,2,22
9898,11702,PLAY in BASIC,[],0,0,0
9899,11703,Skyland,[],0,0,0
9900,11704,Three-way Branch,[],1,1,0
9901,11705,Tree Allocation,[],0,0,0
9902,11706,Balanced Paths,"['divide_and_conquer', 'centroid', 'trees', 'centroid_decomposition']",17,1.9412,23
9903,11707,Card Game Strategy,[],3,2,0
9904,11708,Casino,[],1,3,25
9905,11709,Content Delivery,[],7,1.7143,0
9906,11710,Cost Performance Flow,[],2,5,0
9907,11711,ICPC Teams,[],7,2.5714,0
9908,11712,JAG-channel II,[],1,1,0
9909,11713,Kimagure Cleaner,[],1,1,0
9910,11714,Midpoint,"['geometry', 'fft', 'math']",12,3.4167,26
9911,11715,New Game AI,"['data_structures', 'graph_traversal', 'segtree', 'ad_hoc', 'graphs']",2,1,28
9912,11716,Runner and Sniper,[],3,2.3333,0
9913,11717,Wall Making Game,"['game_theory', 'dp', 'sprague_grundy']",66,2.2576,19
9914,11718,그대로 출력하기,"['string', 'implementation']",30389,3.6281,3
9915,11719,그대로 출력하기 2,"['string', 'implementation']",25997,1.7145,5
9916,11720,숫자의 합,"['arithmetic', 'string', 'math']",62238,1.8408,4
9917,11721,열 개씩 끊어 출력하기,"['string', 'implementation']",27356,1.8771,4
9918,11722,가장 긴 감소하는 부분 수열,['dp'],10966,1.5529,9
9919,11723,집합,"['bitmask', 'implementation']",10644,3.3917,6
9920,11724,연결 요소의 개수,"['graph_traversal', 'graphs', 'bfs', 'dfs']",18944,2.2936,9
9921,11725,트리의 부모 찾기,"['bfs', 'dfs', 'graph_traversal', 'trees', 'graphs']",11168,2.3631,9
9922,11726,2×n 타일링,['dp'],28880,2.8155,8
9923,11727,2×n 타일링 2,['dp'],21387,1.6869,8
9924,11728,배열 합치기,"['sorting', 'two_pointer']",6606,2.2321,6
9925,11729,하노이 탑 이동 순서,['recursion'],20448,2.028,10
9926,11730,Watering - 6,[],10,1.1,0
9927,11731,Watering - 7,[],9,1.3333,0
9928,11732,Watering - 8,[],10,1,0
9929,11733,Watering - 9,[],9,1.2222,0
9930,11734,Watering - 10,[],10,1.1,0
9931,11735,정산소,['math'],87,2.2644,12
9932,11736,Binary vs Decimal,"['number_theory', 'arbitrary_precision', 'math']",24,2,23
9933,11737,Cactus Jubilee,"['articulation', 'graphs', 'cactus']",13,3.8462,22
9934,11738,Distance on Triangulation,"['recursion', 'divide_and_conquer', 'bfs', 'graph_traversal', 'centroid', 'trees', 'graphs', 'centroid_decomposition', 'offline_queries']",17,4.3529,25
9935,11739,Easy Problemset,"['simulation', 'implementation']",58,1.2414,6
9936,11740,Froggy Ford,"['data_structures', 'binary_search', 'disjoint_set', 'geometry', 'dijkstra', 'graphs']",28,2.2143,16
9937,11741,Generators,"['number_theory', 'math']",32,3.4688,15
9938,11742,Hypercube,"['geometry_hyper', 'geometry']",12,2.5,25
9939,11743,Iceberg Orders,"['ad_hoc', 'implementation']",8,8.25,25
9940,11744,Jump,"['randomization', 'math']",30,3.7667,18
9941,11745,King’s Inspection,"['bruteforcing', 'dfs', 'graph_traversal', 'backtracking', 'graphs']",22,7.2273,21
9942,11746,Landscape Improved,"['sorting', 'binary_search', 'two_pointer']",23,1.4783,18
9943,11747,수열,"['bruteforcing', 'string', 'implementation']",110,1.4455,8
9944,11748,Squeeze the Cylinders,"['math', 'geometry', 'implementation']",47,1.383,12
9945,11749,형제 게임,"['game_theory', 'graphs']",40,3.425,17
9946,11750,Wall Clocks,"['greedy', 'sweeping', 'implementation']",31,1.6774,20
9947,11751,Bringing Order to Disorder,"['recursion', 'dp', 'combinatorics', 'backtracking', 'math', 'sorting']",27,1.2963,19
9948,11752,Deadlock Detection,['binary_search'],13,3.1538,17
9949,11753,알파카 문장,"['dp', 'string', 'trees', 'palindrome_tree', 'implementation']",39,1.9231,20
9950,11754,Rotating Cutter Bits,[],4,1,24
9951,11755,Routing a Marathon Race,"['graph_traversal', 'graphs', 'backtracking']",27,2.0741,23
9952,11756,Post Office Investigation,"['dominator_tree', 'trees']",10,1.4,23
9953,11757,Min-Max Distance Game,"['binary_search', 'graphs']",16,1.8125,26
9954,11758,CCW,['geometry'],4627,1.5202,11
9955,11759,Bottled-Up Feelings,"['arithmetic', 'bruteforcing', 'math']",119,1.9328,3
9956,11760,Mastering Mastermind,"['string', 'implementation']",62,2.5323,4
9957,11761,Shuffling Along,"['simulation', 'implementation']",31,1.4194,10
9958,11762,A Towering Problem,"['sorting', 'bruteforcing']",39,1.359,7
9959,11763,Being Solarly Systematic,[],1,1,0
9960,11764,Delete This!,['bruteforcing'],1,1,17
9961,11765,KenKen You Do It?,[],2,1,0
9962,11766,Rings,"['graph_traversal', 'graphs', 'dp']",31,3.1935,13
9963,11767,Squawk Virus,"['exponentiation_by_squaring', 'math']",29,2.1034,16
9964,11768,Transportation Delegation,['flow'],17,2.0588,20
9965,11769,Tray Bien,['dp'],8,1.125,13
9966,11770,Trick Shot,[],1,1,0
9967,11771,What’s on the Grille?,"['string', 'implementation']",44,1.6364,5
9968,11772,POT,"['arithmetic', 'math', 'implementation']",600,1.1633,3
9969,11773,ESEJ,"['ad_hoc', 'constructive', 'string', 'randomization']",71,1.8451,6
9970,11774,MOLEKULE,[],39,1.641,12
9971,11775,SLON,[],20,4.15,15
9972,11776,NEKAMELEONI,"['data_structures', 'segtree']",37,3.2432,23
